"","id","ReportType","CurrentStatus","Description","DateCreate_Converted","DateClosed_Converted","location","crecondate","clocondate","HLReportType","timespan","WeeksToClose","NoName","latitude","longitude","state","AUTO_UNIQUE_ID_2021-01-30_AdrianaGray_rgsample10","UpdatedReverseGeocoding","TimeTaken","TransactionId","Source","ErrorMessage","Version","ComputedStreetAddress","ComputedCity","ComputedState","ComputedZip","ComputedZipPlus4","ComputedAPN","Area","MHP","MedianHomePrice"
"595",69894,"Light","Closed","this light does not work. pole number 44 231.","04/10/2013 03:12:34 PM","12/06/2017 09:31:19 AM","(21.40266336, -157.744550557)",2013-04-10 15:12:34,2017-12-06 09:31:19,"RoadSafety",146945925s (~4.66 years),242.966145833333,1319,21.40266336,-157.744550557,"HI",1319,1,203.1584,NA,"AggieReverseGeocoder",NA,4.01,"438 Maluniu Ave","Waimanalo","HI",96734,2372,43034021,"Windward",604900,"600k+"
"596",69886,"Light","Closed","this light does not work. pole number 23 97","04/10/2013 02:56:12 PM","12/06/2017 09:31:20 AM","(21.4248161, -157.751283517)",2013-04-10 14:56:12,2017-12-06 09:31:20,"RoadSafety",146946908s (~4.66 years),242.967771164021,1286,21.4248161,-157.751283517,"HI",1286,1,312.4281,NA,"AggieReverseGeocoder",NA,4.01,"81 Kaneohe Bay Dr","Waimanalo","HI",96734,1705,44003025,"Windward",604900,"600k+"
"597",68834,"Trash","Closed","Rubbish & styrofoam packing material dumped by light pole and blowing around on Kolilli Steet","04/01/2013 03:23:30 PM","02/01/2018 04:01:30 PM","(21.345911, -158.06546)",2013-04-01 15:23:30,2018-02-01 16:01:30,"Trash",152671080s (~4.84 years),252.432341269841,1135,21.345911,-158.06546,"HI",1135,1,1113.0407,NA,"AggieReverseGeocoder",NA,4.01,"91-201 OAHEAHE WAY","Kapolei","HI",96707,NA,632053,"Leeward",570800,"500k+"
"598",68387,"Trash","Closed","evicted tenants (from 448 Keoniana) stuff dumped in front of 444-448 Keoniana. owner of property could care less.","03/27/2013 11:58:15 AM","12/06/2017 09:32:27 AM","(21.286057529, -157.831602328)",2013-03-27 11:58:15,2017-12-06 09:32:27,"Trash",148167252s (~4.7 years),244.985535714286,1492,21.286057529,-157.831602328,"HI",1492,1,171.9401,NA,"AggieReverseGeocoder",NA,4.01,"448 Keoniana St","Urban Honolulu","HI",96815,2019,26015067,"UrbanHNL",683000,"600k+"
"599",68154,"Stormwater","Closed","580 Alihi Place, building code violation with stripping of hillside vegetation.  if building code violations must be reported to another location, please advise","03/25/2013 09:15:46 AM","12/06/2017 09:32:50 AM","(21.383942, -157.740089)",2013-03-25 09:15:46,2017-12-06 09:32:50,"Water",148349824s (~4.7 years),245.287407407407,818,21.383942,-157.740089,"HI",818,1,414.3638,NA,"AggieReverseGeocoder",NA,4.01,"580 Alihi Pl","Waimanalo","HI",96734,3913,42082068,"Windward",604900,"600k+"
"600",68141,"Vehicle","Closed","Where my daughter lives (Pauoa - 1951 Pacific Heights Rd.)  she has no private parking, so she relies on street parking however this white Mitsubishi truck license plate NBV-750 (all tags  are expired) has been parked in the same spot for over a month.","03/25/2013 07:30:00 AM","10/03/2017 10:09:18 AM","(21.319592, -157.849457)",2013-03-25 07:30:00,2017-10-03 10:09:18,"Vehicle",142828758s (~4.53 years),236.158660714286,779,21.319592,-157.849457,"HI",779,1,718.7874,NA,"AggieReverseGeocoder",NA,4.01,"2003 Pauoa Rd","Urban Honolulu","HI",96813,1583,22008044,"UrbanHNL",683000,"600k+"
"601",67971,"Light","Closed","every evening the street lights are not working on Likelike Hwy between Kahikili and Kamehameha Hwy.  This issue was at least a month long.  Tonight I almost hit a homeless person walking on the street because it is so dark.  please update and correct th","03/22/2013 11:02:36 PM","12/06/2017 09:33:10 AM","(21.403297518, -157.801057136)",2013-03-22 23:02:36,2017-12-06 09:33:10,"RoadSafety",148559434s (~4.71 years),245.63398478836,1217,21.403297518,-157.801057136,"HI",1217,1,1281.2452,NA,"AggieReverseGeocoder",NA,4.01,"45-521 LIKELIKE HWY","Kaneohe","HI",96744,NA,374618,"Windward",770700,"700k+"
"602",67969,"Light","Closed","Light flickers on and off at night. Pole 2","03/22/2013 08:03:29 PM","12/06/2017 09:33:10 AM","(21.297530407, -157.774816169)",2013-03-22 20:03:29,2017-12-06 09:33:10,"RoadSafety",148570181s (~4.71 years),245.651754298942,20,21.297530407,-157.774816169,"HI",20,1,468.8312,NA,"AggieReverseGeocoder",NA,4.01,"2297 Halehaka St","Urban Honolulu","HI",96821,1049,35063050,"UrbanHNL",683000,"600k+"
"603",66091,"Light","Closed","On all day pole 13","03/03/2013 03:58:29 PM","02/01/2018 04:02:48 PM","(21.269245782, -157.802577319)",2013-03-03 15:58:29,2018-02-01 16:02:48,"RoadSafety",155174659s (~4.92 years),256.571856812169,139,21.269245782,-157.802577319,"HI",139,1,1348.7741,NA,"AggieReverseGeocoder",NA,4.01,"510  18th Ave","Urban Honolulu","HI",96815,4442,31042020,"UrbanHNL",683000,"600k+"
"604",67287,"Vehicle","Closed","Abandoned car since 3/4/13 and tagged since two days","03/15/2013 02:53:40 PM","10/03/2017 10:03:58 AM","(21.291134, -157.827423)",2013-03-15 14:53:40,2017-10-03 10:03:58,"Vehicle",143665818s (~4.55 years),237.542688492063,1259,21.291134,-157.827423,"HI",1259,1,187.5275,NA,"AggieReverseGeocoder",NA,4.01,"2242 Citron St","Urban Honolulu","HI",96826,2822,27006063,"UrbanHNL",683000,"600k+"
"605",66923,"Trash","Closed","Trash everywhere as usual.","03/12/2013 10:04:47 AM","02/01/2018 04:02:07 PM","(21.31925, -157.856018)",2013-03-12 10:04:47,2018-02-01 16:02:07,"Trash",154418240s (~4.89 years),255.321164021164,1331,21.31925,-157.856018,"HI",1331,1,1453.0691,NA,"AggieReverseGeocoder",NA,4.01,"1667 Waikahalulu Ln","Urban Honolulu","HI",96817,3246,17009008,"UrbanHNL",683000,"600k+"
"606",66439,"Trash","Closed","Dump site","03/06/2013 04:19:41 PM","02/01/2018 04:02:28 PM","(21.30506959, -157.83836992)",2013-03-06 16:19:41,2018-02-01 16:02:28,"Trash",154914167s (~4.91 years),256.141149140212,676,21.30506959,-157.83836992,"HI",676,1,234.3647,NA,"AggieReverseGeocoder",NA,4.01,"1552 Kewalo St","Urban Honolulu","HI",96822,4288,24020002,"UrbanHNL",683000,"600k+"
"607",65481,"Sign","Closed","Graffiti on sign and pole","02/24/2013 09:53:57 PM","02/01/2018 04:03:33 PM","(21.291224, -157.665619)",2013-02-24 21:53:57,2018-02-01 16:03:33,"RoadSafety",155758176s (~4.94 years),257.536666666667,1716,21.291224,-157.665619,"HI",1716,1,500.0001,NA,"AggieReverseGeocoder",NA,4.01,"262 Kealahou St","East Honolulu","HI",96825,2853,39105001,"EastHNL",959800,"900k+"
"608",65139,"Vehicle","Closed","Been there since 2/11/2013. Now missing front passenger tire.","02/20/2013 10:18:08 PM","10/03/2017 10:02:36 AM","(21.324072, -157.879227)",2013-02-20 22:18:08,2017-10-03 10:02:36,"Vehicle",145626268s (~4.61 years),240.784173280423,1534,21.324072,-157.879227,"HI",1534,1,656.2564,NA,"AggieReverseGeocoder",NA,4.01,"1505 Dillingham Blvd","Urban Honolulu","HI",96817,4885,15029031,"UrbanHNL",683000,"600k+"
"609",65004,"Trash","Closed","Dump site look bad","02/19/2013 10:31:30 AM","02/01/2018 04:04:10 PM","(21.317339, -157.852905)",2013-02-19 10:31:30,2018-02-01 16:04:10,"Trash",156231160s (~4.95 years),258.318716931217,1568,21.317339,-157.852905,"HI",1568,1,937.4874,NA,"AggieReverseGeocoder",NA,4.01,"52 Kauila St","Urban Honolulu","HI",96813,6613,22001011,"UrbanHNL",683000,"600k+"
"610",64827,"Light","Closed","burned out light please replace","02/16/2013 08:35:24 PM","02/01/2018 04:04:30 PM","(21.360472399, -158.085209041)",2013-02-16 20:35:24,2018-02-01 16:04:30,"RoadSafety",156454146s (~4.96 years),258.687410714286,800,21.360472399,-158.085209041,"HI",800,1,1062.468,NA,"AggieReverseGeocoder",NA,4.01,"92-1071 PAINIU PL","Kapolei","HI",96707,NA,545801,"Leeward",570800,"500k+"
"611",64771,"Vehicle","Closed","White dodge #nbg 420. Please tow. This car had been here for 5 days now.","02/16/2013 07:17:07 AM","11/17/2015 10:13:03 AM","(21.306086, -157.851608)",2013-02-16 07:17:07,2015-11-17 10:13:03,"Vehicle",86756156s (~2.75 years),143.446025132275,1047,21.306086,-157.851608,"HI",1047,1,1093.7903,NA,"AggieReverseGeocoder",NA,4.01,"710 Lunalilo St","Urban Honolulu","HI",96813,2614,21040037,"UrbanHNL",683000,"600k+"
"612",64500,"Trash","Closed","Someone dumped sinks and broken cabinets","02/12/2013 09:16:43 PM","02/01/2018 04:05:18 PM","(21.266039, -157.797913)",2013-02-12 21:16:43,2018-02-01 16:05:18,"Trash",156797315s (~4.97 years),259.254819775132,1358,21.266039,-157.797913,"HI",1358,1,1077.9336,NA,"AggieReverseGeocoder",NA,4.01,"4155 Diamond Head Rd","Urban Honolulu","HI",96816,4417,31042029,"UrbanHNL",683000,"600k+"
"613",64160,"Vehicle","Closed","BUTIFL van hasn't moved in a month","02/08/2013 11:29:54 PM","11/17/2015 11:20:52 AM","(21.288065, -157.819748)",2013-02-08 23:29:54,2015-11-17 11:20:52,"Vehicle",87393058s (~2.77 years),144.499103835979,671,21.288065,-157.819748,"HI",671,1,734.4096,NA,"AggieReverseGeocoder",NA,4.01,"871 Waiaka Rd","Urban Honolulu","HI",96826,3454,27027019,"UrbanHNL",683000,"600k+"
"614",64151,"Trash","Closed","1635 Kewalo","02/08/2013 04:57:19 PM","02/01/2018 04:05:38 PM","(21.3061838, -157.8370032)",2013-02-08 16:57:19,2018-02-01 16:05:38,"Trash",157158499s (~4.98 years),259.852015542328,1105,21.3061838,-157.8370032,"HI",1105,1,671.8762,NA,"AggieReverseGeocoder",NA,4.01,"1637 Kewalo St","Urban Honolulu","HI",96822,3102,24025031,"UrbanHNL",683000,"600k+"
"615",63465,"Trash","Closed","This is my second report on this site. You said that it is not city property. It is toward the ocean of two city posted signs and is over 75 feet from the edge of Kalamianaole hwy. I contend this is city property. My next call will be to Carol Cox and th","02/01/2013 10:58:44 AM","02/01/2018 04:06:31 PM","(21.289925, -157.665955)",2013-02-01 10:58:44,2018-02-01 16:06:31,"Trash",157784867s (~5 years),260.887676917989,527,21.289925,-157.665955,"HI",527,1,265.6562,NA,"AggieReverseGeocoder",NA,4.01,"294 Kipukai Pl","East Honolulu","HI",96825,2890,39105009,"EastHNL",959800,"900k+"
"616",63248,"Vehicle","Closed","NFC020","01/30/2013 08:56:48 AM","11/17/2015 12:01:35 PM","(21.414257, -157.802612)",2013-01-30 08:56:48,2015-11-17 12:01:35,"Vehicle",88225487s (~2.8 years),145.875474537037,145,21.414257,-157.802612,"HI",145,1,1809.8826,NA,"AggieReverseGeocoder",NA,4.01,"45-538 KEAAHALA RD","Kaneohe","HI",96744,NA,185331,"Windward",770700,"700k+"
"617",63196,"Vehicle","Closed","PCF 381 green chevy blazer","01/29/2013 04:22:59 PM","11/17/2015 12:01:09 PM","(21.325882, -157.877777)",2013-01-29 16:22:59,2015-11-17 12:01:09,"Vehicle",88285090s (~2.8 years),145.974024470899,1066,21.325882,-157.877777,"HI",1066,1,890.6344,NA,"AggieReverseGeocoder",NA,4.01,"720 Mcneill St","Urban Honolulu","HI",96817,4261,15025002,"UrbanHNL",683000,"600k+"
"618",62917,"Vehicle","Closed","Have not moved in 2 weeks RSB 738","01/27/2013 12:32:21 AM","11/17/2015 11:31:33 AM","(21.288126, -157.819305)",2013-01-27 00:32:21,2015-11-17 11:31:33,"Vehicle",88513152s (~2.8 years),146.351111111111,1199,21.288126,-157.819305,"HI",1199,1,734.3774,NA,"AggieReverseGeocoder",NA,4.01,"827 Waika Pl","Urban Honolulu","HI",96826,1061,27027050,"UrbanHNL",683000,"600k+"
"619",62690,"Trash","Closed","tv on side of road","01/24/2013 07:41:00 AM","02/01/2018 04:06:57 PM","(21.352699, -157.817058)",2013-01-24 07:41:00,2018-02-01 16:06:57,"Trash",158487957s (~5.02 years),262.050193452381,955,21.352699,-157.817058,"HI",955,1,895.7218,NA,"AggieReverseGeocoder",NA,4.01,"4121 Nuuanu Pali Dr","Urban Honolulu","HI",96817,1056,22055002,"UrbanHNL",683000,"600k+"
"620",62173,"Trash","Closed","Corner of Kamaka and Lanakila Avenue.  Submitting from area away from reported site.","01/18/2013 09:25:26 AM","02/01/2018 04:07:47 PM","(21.294207, -157.846024)",2013-01-18 09:25:26,2018-02-01 16:07:47,"Trash",159000141s (~5.04 years),262.897058531746,1621,21.294207,-157.846024,"HI",1621,1,218.7632,NA,"AggieReverseGeocoder",NA,4.01,"1311 Kapiolani Blvd","Urban Honolulu","HI",96814,4502,23039023,"UrbanHNL",683000,"600k+"
"621",62045,"Trash","Closed","Bulk item pickup was last Wednesday 2nd Wednesday of the month. I was told the contractor was responsible for the disposal of the old items. These item was removed from a unit in 1314 kinau st. and just left outside.","01/16/2013 07:28:00 PM","02/01/2018 04:08:04 PM","(21.301834, -157.840393)",2013-01-16 19:28:00,2018-02-01 16:08:04,"Trash",159136804s (~5.04 years),263.123022486772,789,21.301834,-157.840393,"HI",789,1,0,NA,"AggieReverseGeocoder",NA,4.01,"1314 Kinau St","Urban Honolulu","HI",96814,1205,24011028,"UrbanHNL",683000,"600k+"
"622",61436,"Light","Closed","this light does not work. pole number 44-626 hard to read number. close to intersection of oneawa and oneawakai.","01/09/2013 03:10:14 PM","09/28/2017 11:03:28 AM","(21.399856, -157.747535)",2013-01-09 15:10:14,2017-09-28 11:03:28,"RoadSafety",148852394s (~4.72 years),246.118376322751,795,21.399856,-157.747535,"HI",795,1,343.7358,NA,"AggieReverseGeocoder",NA,4.01,"356 Oneawa St","Waimanalo","HI",96734,2400,43049042,"Windward",604900,"600k+"
"623",60565,"Trash","Closed","Full of tires and other debris.","12/29/2012 07:22:22 PM","09/05/2017 01:48:47 PM","(21.327515, -157.860199)",2012-12-29 19:22:22,2017-09-05 13:48:47,"Trash",147810385s (~4.68 years),244.395477843915,1559,21.327515,-157.860199,"HI",1559,1,1125.0094,NA,"AggieReverseGeocoder",NA,4.01,"842 N School St","Urban Honolulu","HI",96817,2919,17042002,"UrbanHNL",683000,"600k+"
"624",60466,"Trash","Closed","Portable hot tub has been in front of vacant lot for approximately two months.","12/28/2012 04:42:38 PM","09/05/2017 01:49:56 PM","(21.336693, -157.697433)",2012-12-28 16:42:38,2017-09-05 13:49:56,"Trash",147906438s (~4.69 years),244.554295634921,1007,21.336693,-157.697433,"HI",1007,1,1062.4799,NA,"AggieReverseGeocoder",NA,4.01,"41-903 LAUMILO ST","Waimanalo","HI",96795,NA,500114,"Windward",604900,"600k+"
"625",60453,"Sign","Closed","Stairway to satellite city hall","12/28/2012 02:25:00 PM","09/05/2017 01:49:56 PM","(21.309374, -157.861832)",2012-12-28 14:25:00,2017-09-05 13:49:56,"RoadSafety",147914696s (~4.69 years),244.56794973545,832,21.309374,-157.861832,"HI",832,1,1390.4148,NA,"AggieReverseGeocoder",NA,4.01,"1032 Fort Street Mall","Urban Honolulu","HI",96813,5601,21002004,"UrbanHNL",683000,"600k+"
"626",60265,"Sign","Closed","Sticker on sign","12/27/2012 11:14:46 AM","09/05/2017 01:50:19 PM","(21.308113, -157.863129)",2012-12-27 11:14:46,2017-09-05 13:50:19,"RoadSafety",148012533s (~4.69 years),244.729717261905,24,21.308113,-157.863129,"HI",24,1,62.6751,NA,"AggieReverseGeocoder",NA,4.01,"827 Fort Street Mall","Urban Honolulu","HI",96813,4317,21013003,"UrbanHNL",683000,"600k+"
"627",60078,"Trash","Closed","Looks like some of this is medical waste...located just Diamond Head of the Aloha station on Vineyard, under the big tree, makai side of the street.","12/24/2012 08:55:41 AM","09/05/2017 01:50:52 PM","(21.311653, -157.853134)",2012-12-24 08:55:41,2017-09-05 13:50:52,"Trash",148280111s (~4.7 years),245.172141203704,490,21.311653,-157.853134,"HI",490,1,375.3307,NA,"AggieReverseGeocoder",NA,4.01,"1519 Queen Emma St","Urban Honolulu","HI",96813,2002,21020001,"UrbanHNL",683000,"600k+"
"628",59700,"Homeless","Closed","i think these are tables for gambling??? some of it.","12/18/2012 08:18:14 PM","09/05/2017 01:51:43 PM","(21.315751167, -157.86068025)",2012-12-18 20:18:14,2017-09-05 13:51:43,"Homeless",148757609s (~4.71 years),245.961655092593,787,21.315751167,-157.86068025,"HI",787,1,1500.0091,NA,"AggieReverseGeocoder",NA,4.01,"1317 Aala St","Urban Honolulu","HI",96817,3920,17026013,"UrbanHNL",683000,"600k+"
"629",59360,"Vehicle","Closed","Jeep lic. JVN-436 has been parked by 1314 kinau st for over two weeks","12/14/2012 01:38:01 PM","09/05/2017 01:52:24 PM","(21.301834, -157.840393)",2012-12-14 13:38:01,2017-09-05 13:52:24,"Vehicle",149127263s (~4.73 years),246.572855489418,514,21.301834,-157.840393,"HI",514,1,343.8329,NA,"AggieReverseGeocoder",NA,4.01,"1314 Kinau St","Urban Honolulu","HI",96814,1205,24011028,"UrbanHNL",683000,"600k+"
"630",59228,"Vehicle","Closed","This car has been here for a month.... Inside looks to be filled with trash... Hopefully you can see the license plate in the picture... If not its PTE 398","12/12/2012 03:46:04 PM","09/05/2017 01:52:43 PM","(21.2974, -157.830353)",2012-12-12 15:46:04,2017-09-05 13:52:43,"Vehicle",149292399s (~4.73 years),246.84589781746,1191,21.2974,-157.830353,"HI",1191,1,359.3573,NA,"AggieReverseGeocoder",NA,4.01,"1919 Coyne St","Urban Honolulu","HI",96826,1332,28010013,"UrbanHNL",683000,"600k+"
"631",59092,"Vehicle","Closed","This limo does not move for 3 days","12/11/2012 10:10:12 AM","09/05/2017 01:53:01 PM","(21.288134, -157.81929)",2012-12-11 10:10:12,2017-09-05 13:53:01,"Vehicle",149398969s (~4.73 years),247.022104828042,772,21.288134,-157.81929,"HI",772,1,656.2749,NA,"AggieReverseGeocoder",NA,4.01,"845 Waiaka Rd","Urban Honolulu","HI",96826,3454,27027040,"UrbanHNL",683000,"600k+"
"632",58969,"Trash","Closed","Carpet remnants illegally dumped in the side of road.","12/09/2012 01:26:45 PM","05/06/2016 08:08:41 AM","(21.374634, -157.772446)",2012-12-09 13:26:45,2016-05-06 08:08:41,"Trash",107462516s (~3.41 years),177.682731481481,1513,21.374634,-157.772446,"HI",1513,1,822.1838,NA,"AggieReverseGeocoder",NA,4.01,"1050 Auloa Rd","Waimanalo","HI",96734,4605,42012009,"Windward",604900,"600k+"
"633",58845,"Homeless","Closed","Bikes, bike parts may be stolen. please contact HPD. Thank you","12/07/2012 07:43:10 AM","09/05/2017 01:53:54 PM","(21.272739, -157.8162)",2012-12-07 07:43:10,2017-09-05 13:53:54,"Homeless",149753444s (~4.75 years),247.608207671958,1580,21.272739,-157.8162,"HI",1580,1,359.395,NA,"AggieReverseGeocoder",NA,4.01,"381 Kapahulu Ave","Urban Honolulu","HI",96815,4031,31043002,"UrbanHNL",683000,"600k+"
"634",58746,"Vehicle","Closed","White 4-door sedan, flat tire, already ticketed. Needs to be towed. Parked in marked stall on Kinau St (left). Plates AX600","12/05/2012 04:10:32 PM","09/05/2017 01:53:56 PM","(21.301414, -157.839783)",2012-12-05 16:10:32,2017-09-05 13:53:56,"Vehicle",149895804s (~4.75 years),247.843591269841,1618,21.301414,-157.839783,"HI",1618,1,796.9463,NA,"AggieReverseGeocoder",NA,4.01,"1336 Kinau St","Urban Honolulu","HI",96814,1218,24011024,"UrbanHNL",683000,"600k+"
"635",57915,"Vehicle","Closed","Not moved 2weeks","11/26/2012 08:10:35 PM","09/05/2017 01:56:03 PM","(21.26786, -157.813354)",2012-11-26 20:10:35,2017-09-05 13:56:03,"Vehicle",150659128s (~4.77 years),249.105701058201,1173,21.26786,-157.813354,"HI",1173,1,171.8996,NA,"AggieReverseGeocoder",NA,4.01,"3653 Diamond Head Cir","Urban Honolulu","HI",96815,4430,31020011,"UrbanHNL",683000,"600k+"
"636",57871,"Trash","Closed","There is a lot of trash all over Old Farrington.","11/26/2012 12:55:49 PM","11/26/2012 01:06:37 PM","(21.371346, -158.04071)",2012-11-26 12:55:49,2012-11-26 13:06:37,"Trash",648s (~10.8 minutes),0.00107142857142857,408,21.371346,-158.04071,"HI",408,1,1128.5475,NA,"AggieReverseGeocoder",NA,4.01,"91-1403 FARRINGTON HWY","Ewa Beach","HI",96706,NA,197891,"Leeward",551200,"500k+"
"637",57845,"Vehicle","Closed","Brown Buick rnw221. Parked for 30 days. Near loves bakery thrift store. RNW221","11/26/2012 08:43:44 AM","09/05/2017 01:56:06 PM","(21.419176, -157.80394)",2012-11-26 08:43:44,2017-09-05 13:56:06,"Vehicle",150700342s (~4.78 years),249.173845899471,1146,21.419176,-157.80394,"HI",1146,1,1296.9442,NA,"AggieReverseGeocoder",NA,4.01,"46-28 KAWA ST","Kaneohe","HI",96744,NA,276215,"Windward",770700,"700k+"
"638",57494,"Vehicle","Closed","Abandoned jeep","11/21/2012 04:23:24 PM","09/05/2017 03:23:12 PM","(21.281746, -157.750412)",2012-11-21 16:23:24,2017-09-05 15:23:12,"Vehicle",151109988s (~4.79 years),249.851170634921,1263,21.281746,-157.750412,"HI",1263,1,437.4834,NA,"AggieReverseGeocoder",NA,4.01,"205 E Hind Dr","Urban Honolulu","HI",96821,1901,36006050,"UrbanHNL",683000,"600k+"
"639",57493,"Vehicle","Closed","Silver Ford SUV HI LIC JJU151, over parked","11/21/2012 04:23:11 PM","09/05/2017 03:23:13 PM","(21.342682, -158.028381)",2012-11-21 16:23:11,2017-09-05 15:23:13,"Vehicle",151110002s (~4.79 years),249.851193783069,1609,21.342682,-158.028381,"HI",1609,1,1765.6313,NA,"AggieReverseGeocoder",NA,4.01,"91-1071 PUAINA ST","Ewa Beach","HI",96706,NA,327847,"Leeward",551200,"500k+"
"640",56815,"Trash","Closed","Roadside dumping area","11/12/2012 09:13:43 AM","09/05/2017 03:30:30 PM","(21.352537, -157.813583)",2012-11-12 09:13:43,2017-09-05 15:30:30,"Trash",151913807s (~4.81 years),251.180236441799,1696,21.352537,-157.813583,"HI",1696,1,437.5224,NA,"AggieReverseGeocoder",NA,4.01,"4121 Nuuanu Pali Dr","Urban Honolulu","HI",96817,1056,22055002,"UrbanHNL",683000,"600k+"
"641",56814,"Vehicle","Closed","Rsv642. Second report. Right in front of uhaul. Near fire hydrant.","11/12/2012 09:10:48 AM","09/05/2017 03:30:31 PM","(21.417509, -157.806198)",2012-11-12 09:10:48,2017-09-05 15:30:31,"Vehicle",151913983s (~4.81 years),251.18052744709,74,21.417509,-157.806198,"HI",74,1,1109.3359,NA,"AggieReverseGeocoder",NA,4.01,"46-20 ALALOA ST","Kaneohe","HI",96744,NA,343166,"Windward",770700,"700k+"
"642",56614,"Vehicle","Closed","This car never moves.  When you mark it the owner just shifts it a few inches or changes stalls.","11/08/2012 03:34:20 PM","09/05/2017 03:31:00 PM","(21.298218, -157.831558)",2012-11-08 15:34:20,2017-09-05 15:31:00,"Vehicle",152236600s (~4.82 years),251.713955026455,1629,21.298218,-157.831558,"HI",1629,1,187.5289,NA,"AggieReverseGeocoder",NA,4.01,"1227 Alexander St","Urban Honolulu","HI",96826,1209,28010025,"UrbanHNL",683000,"600k+"
"643",56341,"Homeless","Closed","Parked on sidewalk with California plates","11/05/2012 04:16:08 PM","09/05/2017 03:31:48 PM","(21.293966, -157.755753)",2012-11-05 16:16:08,2017-09-05 15:31:48,"Homeless",152493340s (~4.83 years),252.138458994709,844,21.293966,-157.755753,"HI",844,1,812.5015,NA,"AggieReverseGeocoder",NA,4.01,"846 Hao St","Urban Honolulu","HI",96821,1621,36020068,"UrbanHNL",683000,"600k+"
"644",56319,"Vehicle","Closed","Abandoned car. Parked in one place for over 5 days.","11/05/2012 10:20:21 AM","09/05/2017 03:31:49 PM","(21.282686, -157.751007)",2012-11-05 10:20:21,2017-09-05 15:31:49,"Vehicle",152514688s (~4.83 years),252.173756613757,1137,21.282686,-157.751007,"HI",1137,1,437.5124,NA,"AggieReverseGeocoder",NA,4.01,"5499 Opihi St","Urban Honolulu","HI",96821,1956,36006080,"UrbanHNL",683000,"600k+"
"645",55898,"Trash","Closed","Address is 1830 Skyline Drive. Reported more than two weeks ago. Nothing has been done!!  There are more than. 30 people living illegally in this house which is a haven for druggies. Common how long do we need to wait??","10/30/2012 08:03:03 PM","09/05/2017 03:33:42 PM","(21.332546, -157.861008)",2012-10-30 20:03:03,2017-09-05 15:33:42,"Trash",152998239s (~4.85 years),252.973278769841,1531,21.332546,-157.861008,"HI",1531,1,361.0511,NA,"AggieReverseGeocoder",NA,4.01,"1834 Skyline Dr","Urban Honolulu","HI",96817,2005,16017037,"UrbanHNL",683000,"600k+"
"646",55897,"Trash","Closed","Every week there is more trash and junk dumped here. The area is between 712 and 732 North Kuakini Street.  This needs to stop!","10/30/2012 07:57:52 PM","09/05/2017 03:33:43 PM","(21.32756, -157.860062)",2012-10-30 19:57:52,2017-09-05 15:33:43,"Trash",152998551s (~4.85 years),252.973794642857,1308,21.32756,-157.860062,"HI",1308,1,453.1997,NA,"AggieReverseGeocoder",NA,4.01,"736 N Kuakini St","Urban Honolulu","HI",96817,2210,17041008,"UrbanHNL",683000,"600k+"
"647",55895,"Trash","Closed","There's homeless people sleeping in the trash right next to our business on pauahi street. Please help clean up the site and begin fining people who dump illegally.","10/30/2012 06:57:06 PM","09/05/2017 03:33:43 PM","(21.312355, -157.861237)",2012-10-30 18:57:06,2017-09-05 15:33:43,"Trash",153002197s (~4.85 years),252.979823082011,438,21.312355,-157.861237,"HI",438,1,187.5203,NA,"AggieReverseGeocoder",NA,4.01,"1170 Nuuanu Ave","Urban Honolulu","HI",96817,5142,17004004,"UrbanHNL",683000,"600k+"
"648",55665,"Vehicle","Closed","712tpe. Still here.","10/28/2012 09:06:23 AM","09/05/2017 03:34:21 PM","(21.418968, -157.807114)",2012-10-28 09:06:23,2017-09-05 15:34:21,"Vehicle",153210478s (~4.85 years),253.324203042328,122,21.418968,-157.807114,"HI",122,1,1298.868,NA,"AggieReverseGeocoder",NA,4.01,"46-68 ALALOA ST","Kaneohe","HI",96744,NA,198867,"Windward",770700,"700k+"
"649",55603,"Vehicle","Closed","Black with green hood BMW plate number PTP 535","10/26/2012 07:26:48 PM","09/05/2017 03:34:37 PM","(21.285151, -157.800369)",2012-10-26 19:26:48,2017-09-05 15:34:37,"Vehicle",153346069s (~4.86 years),253.548394510582,875,21.285151,-157.800369,"HI",875,1,1531.2485,NA,"AggieReverseGeocoder",NA,4.01,"1254  10th Ave","Urban Honolulu","HI",96816,2708,33005105,"UrbanHNL",683000,"600k+"
"650",55511,"Homeless","Closed","Please help they have blocked the sidewalk almost daily going on 4 years now just to day saw a lady walk kids in street to get by","10/25/2012 05:08:25 PM","09/05/2017 03:34:54 PM","(21.312351, -157.861618)",2012-10-25 17:08:25,2017-09-05 15:34:54,"Homeless",153440789s (~4.86 years),253.705008267196,1354,21.312351,-157.861618,"HI",1354,1,1437.5117,NA,"AggieReverseGeocoder",NA,4.01,"1152 Smith St","Urban Honolulu","HI",96817,5101,17004025,"UrbanHNL",683000,"600k+"
"651",55450,"Vehicle","Closed","Van has been parked here over a month . It's abandoned.","10/25/2012 07:24:25 AM","09/05/2017 03:34:58 PM","(21.415274, -157.807205)",2012-10-25 07:24:25,2017-09-05 15:34:58,"Vehicle",153475833s (~4.86 years),253.762951388889,780,21.415274,-157.807205,"HI",780,1,1596.0723,NA,"AggieReverseGeocoder",NA,4.01,"46-218 KAHUHIPA ST","Kaneohe","HI",96744,NA,148928,"Windward",770700,"700k+"
